"CHART","VAR","SEXF","AGEGRP","L","M","S","P3","P5","P10","P25","P50","P75","P90","P95","P97"
"CDC","HTCM",1,"[33,34)",0.664323379,92.39854429,0.041887626,85.21630353,86.10655881,87.48343922,89.80044644,92.39854429,95.02140026,97.40303421,98.83778417,99.77332166
"CDC","HTCM",1,"[34,35)",0.620285102,93.02945392,0.041928568,85.80378996,86.69803144,88.08186325,90.41270297,93.02945392,95.67445723,98.07904266,99.52890698,100.4748164
"CDC","HTCM",1,"[35,36)",0.57955631,93.63382278,0.041971514,86.36557262,87.26378819,88.6544988,90.99890839,93.63382278,96.30028751,98.72704954,100.191497,101.1474075
"CDC","HTCM",1,"[36,37)",0.54198094,94.21335709,0.042017509,86.90307328,87.80528157,89.20284893,91.56065781,94.21335709,96.9007148,99.34898744,100.8275527,101.7931359
"CDC","HTCM",1,"[37,38)",0.511429832,94.79643239,0.042104522,87.43482018,88.34236213,89.74875322,92.12298263,94.79643239,97.50723533,99.97896123,101.4726459,102.448488
"CDC","HTCM",1,"[38,39)",0.482799937,95.37391918,0.042199507,87.95945137,88.87255864,90.28810699,92.67925322,95.37391918,98.10854769,100.6040005,102.112939,103.0991159
"CDC","HTCM",1,"[39,40)",0.455521041,95.94692677,0.042300333,88.47849954,89.39733426,90.82227549,93.23069622,95.94692677,98.70568284,101.2250993,102.7494191,103.7460086
"CDC","HTCM",1,"[40,41)",0.429150288,96.51644912,0.042405225,88.99330218,89.91797078,91.35246174,93.77840211,96.51644912,99.2995686,101.8431523,103.3829734,104.3900531
"CDC","HTCM",1,"[41,42)",0.403351725,97.08337211,0.042512706,89.50502066,90.43558554,91.87972051,94.3233355,97.08337211,99.89103539,102.4589604,104.0143944,105.0320405
"CDC","HTCM",1,"[42,43)",0.377878239,97.6484807,0.042621565,90.01465759,90.95114701,92.40497144,94.86634477,97.6484807,100.4808219,103.0732359,104.6443859,105.6726719
"CDC","HTCM",1,"[43,44)",0.352555862,98.21246579,0.042730809,90.52307278,91.4654891,92.92901112,95.40817129,98.21246579,101.0695807,103.6866076,105.2735676,106.3125633
"CDC","HTCM",1,"[44,45)",0.327270297,98.77593069,0.042839638,91.03099757,91.97932415,93.45252422,95.94945793,98.77593069,101.6578832,104.2996257,105.9024803,106.9522508
"CDC","HTCM",1,"[45,46)",0.301955463,99.33939735,0.042947412,91.5390479,92.49325483,93.97609374,96.49075704,99.33939735,102.2462253,104.9127666,106.5315907,107.5921959
"CDC","HTCM",1,"[46,47)",0.276583851,99.9033122,0.043053626,92.04773605,93.00778484,94.50021028,97.03253788,99.9033122,102.8350319,105.5264371,107.161296,108.2327896
"CDC","HTCM",1,"[47,48)",0.251158446,100.4680516,0.043157889,92.55748123,93.52332863,95.02528063,97.57519341,100.4680516,103.4246616,106.1409795,107.7919282,108.8743573
"CDC","HTCM",1,"[48,49)",0.225705996,101.033927,0.043259907,93.06861913,94.04022021,95.55163545,98.11904662,101.033927,104.0154114,106.7566748,108.4237579,109.5171624
"CDC","HTCM",1,"[49,50)",0.20027145,101.6011898,0.043359463,93.58141046,94.55872109,96.07953634,98.66435637,101.6011898,104.6075204,107.3737475,109.0569988,110.1614111
"CDC","HTCM",1,"[50,51)",0.174913356,102.1700358,0.043456406,94.09604867,95.07902737,96.60918226,99.2113227,102.1700358,105.2011743,107.9923687,109.6918111,110.8072554
"CDC","HTCM",1,"[51,52)",0.149700081,102.7406094,0.043550638,94.61266684,95.60127628,97.14071535,99.76009185,102.7406094,105.7965086,108.6126601,110.3283052,111.4547971
"CDC","HTCM",1,"[52,53)",0.12470671,103.3130077,0.043642107,95.13134395,96.12555202,97.67422621,100.3107608,103.3130077,106.3936129,109.2346972,110.9665451,112.1040915
"CDC","HTCM",1,"[53,54)",0.100012514,103.8872839,0.043730791,95.65211042,96.65189097,98.20975881,100.8633813,103.8872839,106.9925336,109.8585126,111.6065515,112.7551501
"CDC","HTCM",1,"[54,55)",0.075698881,104.4634511,0.043816701,96.17495324,97.18028656,98.74731484,101.4179641,104.4634511,107.5932772,110.4840992,112.2483051,113.4079442
"CDC","HTCM",1,"[55,56)",0.051847635,105.0414853,0.043899867,96.69982047,97.7106936,99.28685775,101.9744822,105.0414853,108.1958137,111.1114131,112.8917498,114.0624076
"CDC","HTCM",1,"[56,57)",0.02853967,105.6213287,0.043980337,97.2266254,98.24303219,99.82831652,102.5328747,105.6213287,108.8000793,111.7403765,113.536795,114.7184401
"CDC","HTCM",1,"[57,58)",0.005853853,106.2028921,0.044058171,97.75525036,98.77719141,100.371589,103.0930492,106.2028921,109.405979,112.3708801,114.1833188,115.3759096
"CDC","HTCM",1,"[58,59)",-0.016133871,106.7860583,0.04413344,98.28555005,99.31303257,100.9165451,103.6548853,106.7860583,110.0133894,113.0027865,114.8311708,116.0346553
"CDC","HTCM",1,"[59,60)",-0.037351181,107.3706841,0.044206218,98.81735475,99.85039229,101.4630296,104.2182371,107.3706841,110.6221611,113.6359317,115.4801741,116.6944901
"CDC","HTCM",1,"[60,61)",-0.057729947,107.9566031,0.044276588,99.35047319,100.3890853,102.0108651,104.7829358,107.9566031,111.2321213,114.2701285,116.1301284,117.3552032
"CDC","HTCM",1,"[61,62)",-0.077206672,108.5436278,0.044344632,99.88469514,100.9289069,102.5598541,105.348792,108.5436278,111.8430758,114.9051683,116.780812,118.0165629
"CDC","HTCM",1,"[62,63)",-0.09572283,109.1315521,0.044410436,100.4197939,101.4696357,103.1097819,105.9155982,109.1315521,112.4548114,115.5408235,117.4319846,118.6783183
"CDC","HTCM",1,"[63,64)",-0.113225128,109.7201531,0.044474084,100.9555286,102.0110354,103.6604184,106.4831306,109.7201531,113.0670984,116.1768496,118.0833889,119.3402023
"CDC","HTCM",1,"[64,65)",-0.129665689,110.3091934,0.044535662,101.4916463,102.5528574,104.2115203,107.0511517,110.3091934,113.6796918,116.8129879,118.7347537,120.0019338
"CDC","HTCM",1,"[65,66)",-0.145002179,110.8984228,0.044595254,102.0278838,103.0948423,104.762833,107.6194116,110.8984228,114.2923342,117.4489667,119.3857953,120.6632194
"CDC","HTCM",1,"[66,67)",-0.159197885,111.4875806,0.044652942,102.5639698,103.6367221,105.3140925,108.1876502,111.4875806,114.9047572,118.0845041,120.03622,121.3237564
"CDC","HTCM",1,"[67,68)",-0.172221748,112.0763967,0.044708809,103.0996264,104.1782217,105.8650274,108.7555991,112.0763967,115.5166834,118.7193096,120.685726,121.9832342
"CDC","HTCM",1,"[68,69)",-0.184048358,112.6645943,0.044762936,103.6345709,104.7190606,106.4153599,109.3229831,112.6645943,116.1278283,119.3530862,121.3340057,122.6413368
"CDC","HTCM",1,"[69,70)",-0.194660215,113.2518902,0.044815402,104.1685175,105.258955,106.9648081,109.8895213,113.2518902,116.7379017,119.9855318,121.9807474,123.297745
"CDC","HTCM",1,"[70,71)",-0.204030559,113.8380006,0.044866288,104.7011761,105.797617,107.5130874,110.4549317,113.8380006,117.3466121,120.6163423,122.6256361,123.9521353
"CDC","HTCM",1,"[71,72)",-0.212174408,114.4226317,0.044915672,105.2322625,106.3347618,108.0599112,111.0189247,114.4226317,117.9536599,121.2452109,123.2683596,124.6041916
"CDC","HTCM",1,"[72,73)",-0.219069129,115.0054978,0.044963636,105.7614857,106.8701003,108.6049935,111.5812164,115.0054978,118.5587525,121.8718331,123.9086035,125.2535916
"CDC","HTCM",1,"[73,74)",-0.224722166,115.5863089,0.045010259,106.2885612,107.4033481,109.148049,112.1415202,115.5863089,119.1615941,122.4959057,124.5460585,125.9000218
"CDC","HTCM",1,"[74,75)",-0.229140412,116.1647782,0.045055624,106.8132066,107.9342229,109.6887954,112.6995522,116.1647782,119.7618926,123.1171295,125.1804203,126.5431735
"CDC","HTCM",1,"[75,76)",-0.232335686,116.7406221,0.045099817,107.3351443,108.4624465,110.2269537,113.2550319,116.7406221,120.3593603,123.7352109,125.8113907,127.1827453
"CDC","HTCM",1,"[76,77)",-0.234324563,117.3135622,0.045142924,107.8541019,108.987746,110.7622502,113.8076835,117.3135622,120.9537147,124.3498634,126.4386798,127.8184451
"CDC","HTCM",1,"[77,78)",-0.235128195,117.8833259,0.045185036,108.3698135,109.5098548,111.2944168,114.3572371,117.8833259,121.5446807,124.9608087,127.0620077,128.4499914
"CDC","HTCM",1,"[78,79)",-0.234772114,118.4496481,0.045226249,108.8820206,110.0285133,111.8231928,114.9034294,118.4496481,122.1319914,125.5677788,127.6811055,129.0771148
"CDC","HTCM",1,"[79,80)",-0.233286033,119.0122722,0.045266662,109.3904733,110.5434704,112.3483251,115.4460056,119.0122722,122.7153896,126.1705167,128.2957169,129.69956
"CDC","HTCM",1,"[80,81)",-0.230703633,119.5709513,0.045306383,109.8949308,111.0544841,112.8695701,115.9847196,119.5709513,123.2946291,126.7687784,128.9056,130.3170863
"CDC","HTCM",1,"[81,82)",-0.227062344,120.1254495,0.045345524,110.3951624,111.5613221,113.3866939,116.5193358,120.1254495,123.8694758,127.3623338,129.5105281,130.9294701
"CDC","HTCM",1,"[82,83)",-0.222403111,120.6755427,0.045384203,110.890948,112.0637632,113.8994733,117.0496296,120.6755427,124.4397092,127.9509681,130.1102914,131.5365053
"CDC","HTCM",1,"[83,84)",-0.216770161,121.22102,0.045422551,111.3820796,112.5615976,114.407697,117.5753884,121.22102,125.0051231,128.5344832,130.7046982,132.1380052
"CDC","HTCM",1,"[84,85)",-0.210210748,121.7616844,0.045460702,111.868361,113.054628,114.9111662,118.0964128,121.7616844,125.5655273,129.1126986,131.2935761,132.7338033
"CDC","HTCM",1,"[85,86)",-0.202774891,122.2973542,0.045498803,112.3496093,113.54267,115.4096953,118.6125173,122.2973542,126.1207484,129.6854529,131.876773,133.323755
"CDC","HTCM",1,"[86,87)",-0.194515104,122.827864,0.045537012,112.825655,114.0255532,115.9031127,119.1235313,122.827864,126.6706308,130.2526047,132.4541587,133.9077383
"CDC","HTCM",1,"[87,88)",-0.185486099,123.3530652,0.045575495,113.2963432,114.5031216,116.391262,119.6293,123.3530652,127.2150383,130.8140342,133.025626,134.4856552
"CDC","HTCM",1,"[88,89)",-0.175744476,123.8728276,0.045614432,113.7615336,114.9752341,116.874002,120.1296849,123.8728276,127.7538545,131.3696436,133.5910912,135.0574328
"CDC","HTCM",1,"[89,90)",-0.165348396,124.38704,0.045654016,114.2211014,115.4417656,117.351208,120.6245654,124.38704,128.2869845,131.9193587,134.150496,135.6230245
"CDC","HTCM",1,"[90,91)",-0.15435722,124.8956114,0.04569445,114.674938,115.9026074,117.8227724,121.113839,124.8956114,128.8143555,132.4631302,134.7038082,136.1824107
"CDC","HTCM",1,"[91,92)",-0.142831123,125.398472,0.045735953,115.1229513,116.3576679,118.2886054,121.5974226,125.398472,129.3359181,133.000934,135.2510227,136.7356
"CDC","HTCM",1,"[92,93)",-0.130830669,125.895574,0.045778759,115.5650666,116.8068731,118.7486357,122.0752529,125.895574,129.8516474,133.5327731,135.7921628,137.2826306
"CDC","HTCM",1,"[93,94)",-0.118416354,126.3868929,0.045823114,116.001227,117.2501678,119.2028114,122.5472882,126.3868929,130.3615441,134.0586782,136.3272809,137.8235707
"CDC","HTCM",1,"[94,95)",-0.105648092,126.8724284,0.04586928,116.4313942,117.6875155,119.651101,123.0135084,126.8724284,130.8656354,134.5787089,136.8564598,138.3585197
"CDC","HTCM",1,"[95,96)",-0.092584657,127.3522056,0.045917535,116.8555488,118.1188998,120.0934937,123.4739166,127.3522056,131.3639763,135.0929548,137.3798137,138.8876092
"CDC","HTCM",1,"[96,97)",-0.079283065,127.8262759,0.045968169,117.2736916,118.5443251,120.5300007,123.92854,127.8262759,131.8566506,135.6015364,137.8974887,139.411004
"CDC","HTCM",1,"[97,98)",-0.065797888,128.2947187,0.04602149,117.6858437,118.9638171,120.9606563,124.3774309,128.2947187,132.3437724,136.1046066,138.4096645,139.9289024
"CDC","HTCM",1,"[98,99)",-0.0521805,128.757642,0.046077818,118.092048,119.3774239,121.3855185,124.8206679,128.757642,132.8254867,136.602351,138.9165546,140.4415378
"CDC","HTCM",1,"[99,100)",-0.03847825,129.2151839,0.046137487,118.4923693,119.7852171,121.8046703,125.2583572,129.2151839,133.3019713,137.0949894,139.4184075,140.9491785
"CDC","HTCM",1,"[100,101)",-0.024733545,129.6675143,0.046200842,118.8868959,120.1872927,122.2182208,125.6906338,129.6675143,133.7734371,137.5827768,139.9155075,141.4521292
"CDC","HTCM",1,"[101,102)",-0.010982868,130.1148354,0.04626824,119.2757403,120.5837721,122.6263066,126.1176628,130.1148354,134.2401302,138.0660041,140.4081749,141.9507308
"CDC","HTCM",1,"[102,103)",0.002744306,130.5573839,0.046340046,119.6590402,120.9748035,123.029093,126.5396411,130.5573839,134.7023324,138.5449986,140.8967672,142.4453609
"CDC","HTCM",1,"[103,104)",0.016426655,130.995432,0.046416629,120.0369603,121.3605632,123.4267753,126.9567984,130.995432,135.1603626,139.0201256,141.3816789,142.936434
"CDC","HTCM",1,"[104,105)",0.030052231,131.4292887,0.046498361,120.4096928,121.7412571,123.8195805,127.3693994,131.4292887,135.6145777,139.4917879,141.8633417,143.4244013
"CDC","HTCM",1,"[105,106)",0.043619747,131.8593015,0.046585611,120.7774598,122.1171219,124.2077692,127.7777448,131.8593015,136.0653737,139.9604267,142.3422248,143.9097502
"CDC","HTCM",1,"[106,107)",0.05713988,132.2858574,0.046678741,121.140514,122.4884272,124.5916364,128.1821733,132.2858574,136.5131864,140.4265216,142.818834,144.3930034
"CDC","HTCM",1,"[107,108)",0.070636605,132.7093845,0.046778099,121.4991408,122.8554769,124.9715143,128.5830629,132.7093845,136.9584917,140.8905903,143.2937108,144.8747179
"CDC","HTCM",1,"[108,109)",0.08414848,133.1303527,0.04688401,121.8536605,123.2186111,125.3477734,128.9808329,133.1303527,137.4018066,141.3531879,143.7674316,145.3554829
"CDC","HTCM",1,"[109,110)",0.097729873,133.5492749,0.046996769,122.2044292,123.5782083,125.7208245,129.3759451,133.5492749,137.8436884,141.8149059,144.2406053,145.8359173
"CDC","HTCM",1,"[110,111)",0.111452039,133.9667073,0.047116633,122.551842,123.9346869,126.0911208,129.7689053,133.9667073,138.2847346,142.2763706,144.7138712,146.3166671
"CDC","HTCM",1,"[111,112)",0.125404005,134.3832499,0.047243801,122.8963342,124.2885075,126.4591593,130.1602643,134.3832499,138.7255822,142.7382405,145.1878952,146.798401
"CDC","HTCM",1,"[112,113)",0.13969316,134.7995463,0.047378413,123.2383839,124.6401749,126.8254825,130.5506193,134.7995463,139.1669053,143.2012034,145.6633664,147.2818057
"CDC","HTCM",1,"[113,114)",0.154445482,135.2162826,0.047520521,123.5785142,124.9902397,127.1906801,130.9406135,135.2162826,139.6094137,143.6659721,146.1409913,147.7675803
"CDC","HTCM",1,"[114,115)",0.169805275,135.634186,0.047670085,123.9172948,125.3393004,127.5553896,131.330937,135.634186,140.0538485,144.1332799,146.6214882,148.2564292
"CDC","HTCM",1,"[115,116)",0.185934346,136.0540223,0.047826946,124.2553446,125.6880049,127.9202978,131.7223254,136.0540223,140.5009788,144.6038739,147.1055797,148.7490543
"CDC","HTCM",1,"[116,117)",0.203010488,136.4765925,0.04799081,124.5933332,126.0370512,128.2861404,132.1155587,136.4765925,140.9515953,145.0785079,147.5939843,149.2461456
"CDC","HTCM",1,"[117,118)",0.2212252,136.9027281,0.048161228,124.9319822,126.3871885,128.6537014,132.5114586,136.9027281,141.406504,145.5579335,148.0874065,149.7483713
"CDC","HTCM",1,"[118,119)",0.240780542,137.3332846,0.04833757,125.2720662,126.7392174,129.0238124,132.9108849,137.3332846,141.8665172,146.0428902,148.586526,150.2563656
"CDC","HTCM",1,"[119,120)",0.261885086,137.7691339,0.048519011,125.6144133,127.0939883,129.3973496,133.3147302,137.7691339,142.3324443,146.5340936,149.0919854,150.7707169
"CDC","HTCM",1,"[120,121)",0.284748919,138.2111552,0.048704503,125.9599043,127.4524005,129.7752299,133.7239135,138.2111552,142.8050794,147.0322225,149.6043767,151.2919534
"CDC","HTCM",1,"[121,122)",0.309577733,138.6602228,0.048892759,126.3094709,127.8153983,130.1584061,134.1393714,138.6602228,143.2851879,147.5379045,150.1242269,151.8205297
"CDC","HTCM",1,"[122,123)",0.336566048,139.1171933,0.049082239,126.6640931,128.1839668,130.5478595,134.5620476,139.1171933,143.7734919,148.0517004,150.6519828,152.3568114
"CDC","HTCM",1,"[123,124)",0.365889711,139.5828898,0.049271137,127.0247941,128.5591249,130.9445907,134.9928804,139.5828898,144.2706527,148.5740881,151.1879951,152.9010603
"CDC","HTCM",1,"[124,125)",0.397699038,140.0580848,0.049457371,127.3926332,128.9419168,131.3496084,135.4327874,140.0580848,144.7772534,149.1054445,151.7325029,153.4534201
"CDC","HTCM",1,"[125,126)",0.432104409,140.5434787,0.049638596,127.7686986,129.3334014,131.7639151,135.8826474,140.5434787,145.2937779,149.6460289,152.2856189,154.0139039
"CDC","HTCM",1,"[126,127)",0.46917993,141.0396832,0.049812203,128.1540923,129.7346372,132.1884911,136.3432832,141.0396832,145.8205935,150.1959657,152.8473131,154.5823786
"CDC","HTCM",1,"[127,128)",0.508943272,141.5471945,0.049975355,128.5499184,130.1466666,132.6242751,136.8154369,141.5471945,146.3579283,150.7552278,153.4174019,155.1585578
"CDC","HTCM",1,"[128,129)",0.551354277,142.0663731,0.050125012,128.9572634,130.5704957,133.072142,137.299748,142.0663731,146.9058529,151.3236226,153.9955367,155.741993
"CDC","HTCM",1,"[129,130)",0.596307363,142.59742,0.050257992,129.3771753,131.0070717,133.5328789,137.7967284,142.59742,147.4642617,151.9007796,154.581196,156.3320686
"CDC","HTCM",1,"[130,131)",0.643626542,143.1403553,0.050371024,129.8106385,131.4572565,134.0071586,138.3067365,143.1403553,148.0328573,152.4861414,155.1736815,156.9280012
"CDC","HTCM",1,"[131,132)",0.693062173,143.6949981,0.050460835,130.2585454,131.9217986,134.4955119,138.8299523,143.6949981,148.6111378,153.0789588,155.7721177,157.5288429
"CDC","HTCM",1,"[132,133)",0.744289752,144.2609497,0.050524236,130.7216652,132.4013028,134.9982982,139.3663536,144.2609497,149.1983881,153.6782905,156.3754566,158.1334886
"CDC","HTCM",1,"[133,134)",0.79691098,144.8375809,0.050558224,131.2006102,132.8961979,135.5156778,139.9156938,144.8375809,149.7936767,154.2830074,156.9824866,158.740688
"CDC","HTCM",1,"[134,135)",0.85045728,145.4240246,0.050560083,131.6958014,133.4067049,136.0475846,140.4774848,145.4240246,150.3958583,154.8918033,157.591847,159.3490618
"CDC","HTCM",1,"[135,136)",0.904395871,146.0191748,0.050527494,132.2074327,133.9328066,136.5937022,141.0509836,146.0191748,151.0035823,155.5032105,158.2020466,159.9571223
"CDC","HTCM",1,"[136,137)",0.958138449,146.621692,0.050458634,132.7354383,134.4742195,137.1534445,141.6351863,146.621692,151.6153083,156.1156207,158.8114866,160.5632969
"CDC","HTCM",1,"[137,138)",1.011054559,147.2300177,0.050352269,133.2794613,135.0303699,137.7259419,142.228829,147.2300177,152.2293288,156.7273114,159.4184879,161.1659545
"CDC","HTCM",1,"[138,139)",1.062474568,147.8423918,0.050207825,133.8388331,135.6003795,138.3100351,142.8303943,147.8423918,152.8437944,157.336476,160.0213216,161.7634371
"CDC","HTCM",1,"[139,140)",1.111727029,148.4568879,0.050025434,134.4125492,136.1830524,138.9042785,143.4381342,148.4568879,153.4567526,157.9412574,160.6182378,162.3540831
"CDC","HTCM",1,"[140,141)",1.158135105,149.0714413,0.049805967,134.9992687,136.7768804,139.5069517,144.0500909,149.0714413,154.0661803,158.5397832,161.2075007,162.9362629
"CDC","HTCM",1,"[141,142)",1.201050821,149.6838943,0.049551023,135.5973139,137.3800519,140.1160824,144.6641345,149.6838943,154.6700274,159.1302018,161.7874182,163.5084028
"CDC","HTCM",1,"[142,143)",1.239852328,150.2920328,0.049262895,136.2046931,137.9904798,140.7294775,145.2779986,150.2920328,155.2662534,159.710717,162.3563754,164.0690181
"CDC","HTCM",1,"[143,144)",1.274006058,150.8936469,0.048944504,136.8191174,138.6058289,141.3447662,145.8893375,150.8936469,155.8528786,160.2796226,162.9128551,164.6167234
"CDC","HTCM",1,"[144,145)",1.303044695,151.4865636,0.048599314,137.4380555,139.2235689,141.9594471,146.4957662,151.4865636,156.4280126,160.8353311,163.4554684,165.1502647
"CDC","HTCM",1,"[145,146)",1.326605954,152.0686985,0.048231224,138.0587804,139.8410247,142.5709442,147.0949169,152.0686985,156.9898953,161.3763995,163.9829705,165.6685285
"CDC","HTCM",1,"[146,147)",1.344443447,152.6380955,0.047844442,138.6784334,140.4554388,143.1766639,147.6844892,152.6380955,157.5369262,161.9015501,164.4942764,166.1705539
"CDC","HTCM",1,"[147,148)",1.356437773,153.1929631,0.047443362,139.2940935,141.064036,143.7740547,148.2622979,153.1929631,158.0676887,162.4096857,164.9884705,166.6555396
"CDC","HTCM",1,"[148,149)",1.362602695,153.7317031,0.04703243,139.902849,141.6640898,144.3606631,148.8263158,153.7317031,158.5809683,162.8998985,165.4648118,167.1228459
"CDC","HTCM",1,"[149,150)",1.363085725,154.2529332,0.046616026,140.5018697,142.2529855,144.9341866,149.3747099,154.2529332,159.0757636,163.3714746,165.9227345,167.5719943
"CDC","HTCM",1,"[150,151)",1.358162799,154.755501,0.046198356,141.0884738,142.8282787,145.4925187,149.9058698,154.755501,159.5512908,163.8238923,166.3618445,168.0026622
"CDC","HTCM",1,"[151,152)",1.348227142,155.2384904,0.04578335,141.6601883,143.3877452,146.0337866,150.4184277,155.2384904,160.006982,164.2568163,166.7819123,168.4146759
"CDC","HTCM",1,"[152,153)",1.333772923,155.7012216,0.045374597,142.2147984,143.9294218,146.5563788,150.9112703,155.7012216,160.4424774,164.6700879,167.1828627,168.8080012
"CDC","HTCM",1,"[153,154)",1.315374704,156.1432438,0.044975281,142.7503859,144.4516354,147.0589626,151.3835413,156.1432438,160.8576139,165.0637118,167.5647631,169.1827317
"CDC","HTCM",1,"[154,155)",1.293664024,156.564323,0.044588148,143.2653544,144.9530205,147.5404925,151.8346381,156.564323,161.252409,165.4378408,167.9278093,169.5390766
"CDC","HTCM",1,"[155,156)",1.269304678,156.9644258,0.044215488,143.7584411,145.4325259,148.0002085,152.2642007,156.9644258,161.6270427,165.7927589,168.2723104,169.8773471
"CDC","HTCM",1,"[156,157)",1.242968236,157.3436995,0.043859135,144.2287179,145.8894106,148.437627,152.6720956,157.3436995,161.9818377,166.1288638,168.5986736,170.1979436
"CDC","HTCM",1,"[157,158)",1.21531127,157.7024507,0.04352048,144.6755805,146.3232308,148.8525242,153.0583966,157.7024507,162.317239,166.4466488,168.9073892,170.5013414
"CDC","HTCM",1,"[158,159)",1.186955477,158.0411233,0.043200497,145.0987292,146.7338197,149.2449147,153.4233611,158.0411233,162.633793,166.7466859,169.1990151,170.7880784
"CDC","HTCM",1,"[159,160)",1.158471522,158.3602756,0.042899776,145.4981426,147.1212613,149.6150259,153.7674066,158.3602756,162.9321282,167.0296087,169.474163,171.0587419
"CDC","HTCM",1,"[160,161)",1.130367088,158.6605588,0.042618565,145.8740473,147.4858611,149.9632704,154.0910856,158.6605588,163.2129368,167.2960978,169.7334849,171.3139575
"CDC","HTCM",1,"[161,162)",1.103079209,158.9426964,0.042356812,146.2268836,147.8281145,150.2902174,154.3950608,158.9426964,163.476957,167.5468664,169.9776618,171.5543778
"CDC","HTCM",1,"[162,163)",1.076970655,159.2074654,0.042114211,146.5572714,148.148675,150.5965645,154.6800825,159.2074654,163.7249588,167.7826481,170.207392,171.780673
"CDC","HTCM",1,"[163,164)",1.052329922,159.455679,0.041890247,146.8659759,148.4483225,150.8831097,154.9469659,159.455679,163.9577297,168.0041861,170.4233822,171.9935219
"CDC","HTCM",1,"[164,165)",1.029374161,159.688172,0.04168424,147.1538752,148.7279342,151.1507267,155.1965718,159.688172,164.1760637,168.2122241,170.6263392,172.1936047
"CDC","HTCM",1,"[165,166)",1.008254396,159.9057871,0.041495379,147.4219304,148.9884574,151.4003414,155.4297888,159.9057871,164.3807514,168.4074983,170.8169629,172.3815959
"CDC","HTCM",1,"[166,167)",0.989062282,160.1093647,0.041322765,147.6711585,149.2308852,151.6329115,155.6475179,160.1093647,164.572572,168.5907313,170.9959407,172.5581591
"CDC","HTCM",1,"[167,168)",0.971837799,160.299733,0.041165437,147.902609,149.4562355,151.8494087,155.8506598,160.299733,164.7522868,168.7626268,171.1639423,172.7239426
"CDC","HTCM",1,"[168,169)",0.95657215,160.4776996,0.041022401,148.1173446,149.6655332,152.0508033,156.0401024,160.4776996,164.920633,168.9238654,171.3216174,172.8795764
"CDC","HTCM",1,"[169,170)",0.94324228,160.6440526,0.040892651,148.3164186,149.8597926,152.238053,156.2167175,160.6440526,165.0783248,169.0751026,171.469589,173.0256638
"CDC","HTCM",1,"[170,171)",0.931767062,160.7995428,0.040775193,148.5008727,150.0400107,152.4120911,156.3813442,160.7995428,165.2260411,169.2169651,171.6084579,173.1627906
"CDC","HTCM",1,"[171,172)",0.922058291,160.9448916,0.040669052,148.6717163,150.2071532,152.5738202,156.5347914,160.9448916,165.3644316,169.3500504,171.7387957,173.2915138
"CDC","HTCM",1,"[172,173)",0.914012643,161.0807857,0.040573288,148.8299213,150.3621482,152.7241057,156.6778321,161.0807857,165.4941133,169.4749261,171.8611461,173.4123635
"CDC","HTCM",1,"[173,174)",0.907516917,161.2078755,0.040487005,148.976416,150.5058813,152.8637721,156.8112003,161.2078755,165.6156697,169.5921291,171.9760242,173.5258431
"CDC","HTCM",1,"[174,175)",0.902452436,161.3267744,0.040409354,149.1120814,150.6391923,152.9936001,156.9355896,161.3267744,165.7296508,169.7021662,172.0839168,173.6324287
"CDC","HTCM",1,"[175,176)",0.898698641,161.4380593,0.040339537,149.2377485,150.7628729,153.1143251,157.0516529,161.4380593,165.8365737,169.8055142,172.1852824,173.7325694
"CDC","HTCM",1,"[176,177)",0.896143482,161.5422726,0.040276811,149.3541954,150.877665,153.2266371,157.1600033,161.5422726,165.9369248,169.9026209,172.2805514,173.8266863
"CDC","HTCM",1,"[177,178)",0.894659668,161.639917,0.040220488,149.4621532,150.9842639,153.3311804,157.2612106,161.639917,166.0311556,169.9939056,172.3701297,173.9151788
"CDC","HTCM",1,"[178,179)",0.89413892,161.7314645,0.040169932,149.5622993,151.0833153,153.4285552,157.3558081,161.7314645,166.1196904,170.0797608,172.4543957,173.9984185
"CDC","HTCM",1,"[179,180)",0.894475371,161.8173534,0.040124562,149.6552628,151.1754186,153.5193185,157.4442908,161.8173534,166.202924,170.160553,172.5337038,174.0767538
"CDC","HTCM",1,"[180,181)",0.895569834,161.8979913,0.040083845,149.7416255,151.2611287,153.6039864,157.5271178,161.8979913,166.281224,170.236624,172.6083849,174.1505102
"CDC","HTCM",1,"[181,182)",0.897330209,161.9737558,0.040047295,149.8219242,151.3409575,153.6830356,157.6047139,161.9737558,166.3549321,170.3082921,172.6787478,174.2199918
"CDC","HTCM",1,"[182,183)",0.899671635,162.0449969,0.040014473,149.8966533,151.415377,153.7569057,157.6774719,162.0449969,166.4243655,170.3758539,172.7450799,174.2854819
"CDC","HTCM",1,"[183,184)",0.902516442,162.1120386,0.03998498,149.9662668,151.4848208,153.8260015,157.7457539,162.1120386,166.4898188,170.4395847,172.8076491,174.3472447
"CDC","HTCM",1,"[184,185)",0.905793969,162.17518,0.039958458,150.0311812,151.5496874,153.8906954,157.809894,162.17518,166.5515647,170.4997408,172.8667045,174.405526
"CDC","HTCM",1,"[185,186)",0.909440266,162.2346979,0.039934584,150.0917784,151.610342,153.951329,157.8701998,162.2346979,166.6098562,170.5565599,172.9224777,174.4605545
"CDC","HTCM",1,"[186,187)",0.913397733,162.2908474,0.039913066,150.1484074,151.6671193,154.0082162,157.9269542,162.2908474,166.6649274,170.6102627,172.9751838,174.5125428
